Index,Brand,Model,Price,ProductionDate,ProductionMonth,Mileage,FuelType,EngineDis,Color,TransSystem,DriveSystem,Seats,Location,SellerInfo,CarLink
90,TOYOTA,RAV4,81.8,2020年09月,56,55843,汽油,2,白色,自手排,前輪驅動,5,屏東縣,https://www.abccar.com.tw/dealer/219828,https://www.abccar.com.tw/Car/2237931
91,TOYOTA,RAV4,43.8,2016年11月,102,133233,汽油,2,白色,手自排,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/232738,https://www.abccar.com.tw/Car/2240241
92,TOYOTA,RAV4,18.8,2010年04月,181,109656,汽油,2.4,黑色,自排,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/232400,https://www.abccar.com.tw/Car/2235771
93,TOYOTA,RAV4,66.8,2020年01月,64,105000,汽油,2,灰色,自排,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/229276,https://www.abccar.com.tw/Car/2240063
94,TOYOTA,RAV4,47.8,2016年12月,101,155382,汽油,2,黑色,自排,前輪驅動,5,屏東縣,https://www.abccar.com.tw/dealer/230412,https://www.abccar.com.tw/Car/2239688
95,TOYOTA,RAV4,31.8,2014年04月,133,155913,汽油,2.5,黑色,手自排,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/217293,https://www.abccar.com.tw/Car/2239243
96,TOYOTA,RAV4,48.8,2020年01月,64,20000,汽油,2,白色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2239915
97,TOYOTA,RAV4,46.8,2019年02月,75,30000,汽油,2,紅色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2239911
98,TOYOTA,RAV4,33.8,2017年01月,100,40000,油電複合,2.5,白色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2239910
99,TOYOTA,RAV4,36.8,2019年02月,75,120000,汽油,2,紅色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2239886
100,TOYOTA,RAV4,54.8,2020年05月,60,20000,油電複合,2.5,白色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2239590
101,TOYOTA,RAV4,85.8,2021年07月,46,21589,油電複合,2.5,銀色,自排,前輪驅動,5,雲林縣,https://www.abccar.com.tw/dealer/7045,https://www.abccar.com.tw/Car/2238927
102,TOYOTA,RAV4,35.8,2017年06月,95,50000,油電複合,2.5,銀色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2239360
103,TOYOTA,RAV4,23.8,2010年04月,181,187604,汽油,2.4,黑色,自排,前輪驅動,5,雲林縣,https://www.abccar.com.tw/dealer/238191,https://www.abccar.com.tw/Car/2236134
104,TOYOTA,RAV4,39.8,2015年10月,115,90952,汽油,2.5,灰色,手自排,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/49728,https://www.abccar.com.tw/Car/2238447
105,TOYOTA,RAV4,75.8,2020年12月,53,94993,油電複合,2.5,藍色,手自排,前輪驅動,0,桃園市,https://www.abccar.com.tw/dealer/63777,https://www.abccar.com.tw/Car/2235636
106,TOYOTA,RAV4,89.8,2022年04月,37,79747,油電複合,2.5,白色,手自排,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/66385,https://www.abccar.com.tw/Car/2237805
107,TOYOTA,RAV4,79.8,2021年12月,41,19594,汽油,2,白色,手自排,前輪驅動,0,彰化縣,https://www.abccar.com.tw/dealer/212717,https://www.abccar.com.tw/Car/2238065
108,TOYOTA,RAV4,28.8,2015年02月,123,175705,汽油,2.5,灰色,手自排,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/17479,https://www.abccar.com.tw/Car/2237700
109,TOYOTA,RAV4,15.8,2008年12月,197,172033,汽油,2.4,銀色,自排,前輪驅動,5,雲林縣,https://www.abccar.com.tw/dealer/7107,https://www.abccar.com.tw/Car/2237464
110,TOYOTA,RAV4,79.8,2020年03月,62,53737,汽油,2,白色,手自排,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/66385,https://www.abccar.com.tw/Car/2237216
111,TOYOTA,RAV4,41.8,2015年03月,122,127247,汽油,2,灰色,手自排,前輪驅動,0,桃園市,https://www.abccar.com.tw/dealer/26144,https://www.abccar.com.tw/Car/2236568
112,TOYOTA,RAV4,28.8,2009年06月,191,176637,汽油,2.4,銀色,自排,前輪驅動,0,高雄市,https://www.abccar.com.tw/dealer/217809,https://www.abccar.com.tw/Car/2236280
113,TOYOTA,RAV4,42.8,2016年07月,106,169796,汽油,2,銀色,手自排,前輪驅動,5,台中市,,https://www.abccar.com.tw/Car/2235749
114,TOYOTA,RAV4,38.8,2012年07月,154,75953,汽油,2.4,銀色,手自排,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/217073,https://www.abccar.com.tw/Car/2235799
115,TOYOTA,RAV4,37.8,2015年06月,119,155078,汽油,2,銀色,手自排,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/1640,https://www.abccar.com.tw/Car/2235349
116,TOYOTA,RAV4,78.8,2021年05月,48,58175,汽油,2,白色,自排,前輪驅動,5,台南市,https://www.abccar.com.tw/dealer/232813,https://www.abccar.com.tw/Car/2235195
117,TOYOTA,RAV4,40,2015年08月,117,117482,汽油,2,白色,自排,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/207076,https://www.abccar.com.tw/Car/2235375
118,TOYOTA,RAV4,66.8,2019年08月,69,65788,汽油,2,灰色,手自排,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/217195,https://www.abccar.com.tw/Car/2235230
119,TOYOTA,RAV4,68.6,2021年12月,41,122800,汽油,2,灰色,CVT 無段變速,四輪驅動,5,台中市,https://www.abccar.com.tw/dealer/8936,https://www.abccar.com.tw/Car/2235217
120,TOYOTA,RAV4,48.8,2017年12月,89,143324,汽油,2,白色,手自排,前輪驅動,5,嘉義縣,https://www.abccar.com.tw/dealer/217434,https://www.abccar.com.tw/Car/2235124
121,TOYOTA,RAV4,75,2021年04月,49,101495,汽油,2,白色,手自排,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/2150,https://www.abccar.com.tw/Car/2234657
122,TOYOTA,RAV4,88.8,2021年03月,50,53509,汽油,2,白色,手自排,前輪驅動,5,雲林縣,https://www.abccar.com.tw/dealer/202759,https://www.abccar.com.tw/Car/2234831
123,TOYOTA,RAV4,75.8,2019年04月,73,65232,汽油,2,白色,自手排,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/212125,https://www.abccar.com.tw/Car/2234277
124,TOYOTA,RAV4,30.8,2012年12月,149,223318,汽油,2,黑色,手自排,前輪驅動,5,雲林縣,https://www.abccar.com.tw/dealer/7107,https://www.abccar.com.tw/Car/2234343
125,TOYOTA,RAV4,55.9,2018年07月,82,127086,汽油,2,銀色,手自排,前輪驅動,5,南投縣,https://www.abccar.com.tw/dealer/54167,https://www.abccar.com.tw/Car/2234331
126,TOYOTA,RAV4,69.8,2020年02月,63,72712,汽油,2,黑色,手自排,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/17721,https://www.abccar.com.tw/Car/2233309
127,TOYOTA,RAV4,84,2021年12月,41,85081,油電複合,2.5,白色,手自排,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/232870,https://www.abccar.com.tw/Car/2233182
128,TOYOTA,RAV4,45.8,2016年04月,109,119979,汽油,2.5,白色,手自排,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/232738,https://www.abccar.com.tw/Car/2231967
129,TOYOTA,RAV4,48.8,2016年10月,103,164944,汽油,2,白色,手自排,前輪驅動,5,雲林縣,https://www.abccar.com.tw/dealer/217361,https://www.abccar.com.tw/Car/2231105
130,TOYOTA,RAV4,28.8,2013年04月,145,150395,汽油,2.5,銀色,手自排,前輪驅動,0,桃園市,https://www.abccar.com.tw/dealer/218839,https://www.abccar.com.tw/Car/2232612
131,TOYOTA,RAV4,71.8,2020年01月,64,120200,汽油,2,白色,手自排,前輪驅動,0,桃園市,https://www.abccar.com.tw/dealer/218839,https://www.abccar.com.tw/Car/2232610
132,TOYOTA,RAV4,18.8,2009年06月,191,154888,汽油,2.4,黑色,自排,前輪驅動,5,雲林縣,https://www.abccar.com.tw/dealer/236138,https://www.abccar.com.tw/Car/2231227
133,TOYOTA,RAV4,50.8,2019年02月,75,38000,汽油,2,白色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2230692
134,TOYOTA,RAV4,41.9,2016年07月,106,138350,汽油,2,銀色,手自排,前輪驅動,5,台南市,https://www.abccar.com.tw/dealer/54612,https://www.abccar.com.tw/Car/2229071
135,TOYOTA,RAV4,94,2023年08月,21,10485,汽油,2,灰色,手自排,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/232870,https://www.abccar.com.tw/Car/2229958
136,TOYOTA,RAV4,79.8,2021年05月,48,63179,汽油,2,白色,手自排,前輪驅動,5,苗栗縣,https://www.abccar.com.tw/dealer/234561,https://www.abccar.com.tw/Car/2229906
137,TOYOTA,RAV4,92.8,2022年02月,39,22234,油電複合,2.5,紅色,手自排,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/211754,https://www.abccar.com.tw/Car/2229804
138,TOYOTA,RAV4,51.8,2018年04月,85,137641,汽油,2,銀色,手自排,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/86582,https://www.abccar.com.tw/Car/2229491
139,TOYOTA,RAV4,42.8,2015年04月,121,93718,汽油,2,灰色,手自排,前輪驅動,5,南投縣,https://www.abccar.com.tw/dealer/54117,https://www.abccar.com.tw/Car/2229415
0,TOYOTA,RAV4,18.8,2009年06月,191,154888,汽油,2.4,黑色,自排,前輪驅動,5,雲林縣,https://www.abccar.com.tw/dealer/236138,https://www.abccar.com.tw/Car/2231227
1,TOYOTA,RAV4,50.8,2019年02月,75,38000,汽油,2,白色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2230692
2,TOYOTA,RAV4,41.9,2016年07月,106,138350,汽油,2,銀色,手自排,前輪驅動,5,台南市,https://www.abccar.com.tw/dealer/54612,https://www.abccar.com.tw/Car/2229071
3,TOYOTA,RAV4,94,2023年08月,21,10485,汽油,2,灰色,手自排,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/232870,https://www.abccar.com.tw/Car/2229958
4,TOYOTA,RAV4,79.8,2021年05月,48,63179,汽油,2,白色,手自排,前輪驅動,5,苗栗縣,https://www.abccar.com.tw/dealer/234561,https://www.abccar.com.tw/Car/2229906
5,TOYOTA,RAV4,92.8,2022年02月,39,22234,油電複合,2.5,紅色,手自排,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/211754,https://www.abccar.com.tw/Car/2229804
6,TOYOTA,RAV4,51.8,2018年04月,85,137641,汽油,2,銀色,手自排,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/86582,https://www.abccar.com.tw/Car/2229491
7,TOYOTA,RAV4,42.8,2015年04月,121,93718,汽油,2,灰色,手自排,前輪驅動,5,南投縣,https://www.abccar.com.tw/dealer/54117,https://www.abccar.com.tw/Car/2229415
8,TOYOTA,RAV4,89.8,2022年08月,33,54608,油電複合,2.5,白色,自排,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/237489,https://www.abccar.com.tw/Car/2229439
9,TOYOTA,RAV4,49.8,2016年11月,102,120000,油電複合,2.5,白色,自排,前輪驅動,5,台南市,https://www.abccar.com.tw/dealer/8636,https://www.abccar.com.tw/Car/2221739
10,TOYOTA,RAV4,60.8,2019年02月,75,209020,汽油,2,灰色,手自排,前輪驅動,5,雲林縣,https://www.abccar.com.tw/dealer/236138,https://www.abccar.com.tw/Car/2227992
11,TOYOTA,RAV4,33.8,2014年01月,136,196558,汽油,2.5,白色,手自排,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/219459,https://www.abccar.com.tw/Car/2229113
12,TOYOTA,RAV4,23.8,2012年09月,152,171872,汽油,2.4,白色,自排,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/217759,https://www.abccar.com.tw/Car/2227756
13,TOYOTA,RAV4,55.8,2016年08月,105,95654,汽油,2,白色,手自排,前輪驅動,4,彰化縣,https://www.abccar.com.tw/dealer/28036,https://www.abccar.com.tw/Car/2226742
14,TOYOTA,RAV4,49,2018年12月,77,169368,汽油,2,銀色,手自排,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/2150,https://www.abccar.com.tw/Car/2226800
15,TOYOTA,RAV4,27.8,2013年11月,138,151395,汽油,2.5,黑色,手自排,前輪驅動,0,雲林縣,https://www.abccar.com.tw/dealer/7107,https://www.abccar.com.tw/Car/2224262
16,TOYOTA,RAV4,40.8,2017年09月,92,50000,油電複合,2.5,灰色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2226597
17,TOYOTA,RAV4,38.8,2016年04月,109,37000,汽油,2.5,白色,手自排,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2226565
18,TOYOTA,RAV4,51.8,2019年02月,75,21000,汽油,2,灰色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2226560
19,TOYOTA,RAV4,52.8,2020年01月,64,23000,汽油,2,灰色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2225936
20,TOYOTA,RAV4,55.8,2019年02月,75,23000,汽油,2,白色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2225913
21,TOYOTA,RAV4,42.8,2017年10月,91,39000,汽油,2,黑色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2225900
22,TOYOTA,RAV4,48.8,2018年10月,79,84003,汽油,2,黑色,手自排,前輪驅動,0,台中市,https://www.abccar.com.tw/dealer/217140,https://www.abccar.com.tw/Car/2224916
23,TOYOTA,RAV4,52.8,2020年05月,60,30000,油電複合,2.5,白色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2225727
24,TOYOTA,RAV4,38,2016年06月,107,51000,汽油,2,白色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2225671
25,TOYOTA,RAV4,56.8,2016年12月,101,75167,油電複合,2.5,白色,自排,前輪驅動,5,屏東縣,https://www.abccar.com.tw/dealer/227656,https://www.abccar.com.tw/Car/2225037
26,TOYOTA,RAV4,39.8,2016年02月,111,130553,汽油,2,黑色,手自排,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/234329,https://www.abccar.com.tw/Car/2225009
27,TOYOTA,RAV4,28.8,2011年06月,167,246575,汽油,2.4,白色,自排,前輪驅動,5,嘉義縣,https://www.abccar.com.tw/dealer/205704,https://www.abccar.com.tw/Car/2224428
28,TOYOTA,RAV4,86,2020年12月,53,51811,油電複合,2.5,白色,手自排,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/207076,https://www.abccar.com.tw/Car/2223318
29,TOYOTA,RAV4,37.9,2015年04月,121,107018,汽油,2,銀色,手自排,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/17799,https://www.abccar.com.tw/Car/2222692
30,TOYOTA,RAV4,49.8,2017年07月,94,76839,汽油,2,黑色,手自排,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/207076,https://www.abccar.com.tw/Car/2222817
31,TOYOTA,RAV4,86,2020年06月,59,66025,油電複合,2.5,白色,手自排,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/207076,https://www.abccar.com.tw/Car/2222808
32,TOYOTA,RAV4,37.8,2015年04月,121,169161,汽油,2,銀色,手自排,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/230395,https://www.abccar.com.tw/Car/2222696
33,TOYOTA,RAV4,20.8,2012年04月,157,291000,汽油,2.4,白色,自排,四輪驅動,5,屏東縣,,https://www.abccar.com.tw/Car/2222581
34,TOYOTA,RAV4,14,2009年12月,185,92000,汽油,2.4,黑色,自排,前輪驅動,5,新北市,,https://www.abccar.com.tw/Car/2221686
35,TOYOTA,RAV4,78.8,2021年09月,44,31171,汽油,2,黑色,手自排,前輪驅動,5,雲林縣,https://www.abccar.com.tw/dealer/225805,https://www.abccar.com.tw/Car/2221381
36,TOYOTA,RAV4,28.8,2013年05月,144,106514,汽油,2.5,白色,手自排,前輪驅動,0,台中市,https://www.abccar.com.tw/dealer/1640,https://www.abccar.com.tw/Car/2221191
37,TOYOTA,RAV4,38.8,2015年06月,119,120515,汽油,2.5,白色,手自排,前輪驅動,0,雲林縣,https://www.abccar.com.tw/dealer/217361,https://www.abccar.com.tw/Car/2220467
38,TOYOTA,RAV4,57.8,2017年11月,90,47822,汽油,2,藍色,手自排,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/86582,https://www.abccar.com.tw/Car/2217127
39,TOYOTA,RAV4,53.8,2017年01月,100,120927,汽油,2,黑色,手自排,前輪驅動,5,台南市,https://www.abccar.com.tw/dealer/54510,https://www.abccar.com.tw/Car/2220798
40,TOYOTA,RAV4,37.8,2013年03月,146,113992,汽油,2,灰色,CVT 無段變速,前輪驅動,5,台南市,https://www.abccar.com.tw/dealer/233312,https://www.abccar.com.tw/Car/2220285
41,TOYOTA,RAV4,83.8,2021年05月,48,72049,油電複合,2.5,灰色,自排,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/84414,https://www.abccar.com.tw/Car/2205714
42,TOYOTA,RAV4,51.8,2017年06月,95,140000,油電複合,2.5,銀色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2219828
43,TOYOTA,RAV4,50.8,2017年09月,92,110250,油電複合,2.5,灰色,CVT 無段變速,前輪驅動,5,桃園市,,https://www.abccar.com.tw/Car/2219827
44,TOYOTA,RAV4,29.8,2013年06月,143,115899,汽油,2.5,白色,手自排,前輪驅動,5,雲林縣,https://www.abccar.com.tw/dealer/7107,https://www.abccar.com.tw/Car/2219295
45,TOYOTA,RAV4,48.8,2018年01月,88,104856,汽油,2,藍色,手自排,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/217195,https://www.abccar.com.tw/Car/2218279
46,TOYOTA,RAV4,113.8,2023年10月,19,35000,油電複合,2.5,黑色,CVT 無段變速,四輪驅動,5,台中市,https://www.abccar.com.tw/dealer/238122,https://www.abccar.com.tw/Car/2217963
47,TOYOTA,RAV4,73.6,2021年11月,42,105050,汽油,2,黑色,CVT 無段變速,四輪驅動,5,台中市,https://www.abccar.com.tw/dealer/8936,https://www.abccar.com.tw/Car/2217922
48,TOYOTA,RAV4,19.8,2008年11月,198,66039,汽油,2.4,黑色,自排,前輪驅動,5,雲林縣,https://www.abccar.com.tw/dealer/39824,https://www.abccar.com.tw/Car/2217709
49,TOYOTA,RAV4,49.8,2016年06月,107,107000,油電複合,2.5,黑色,手自排,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/35603,https://www.abccar.com.tw/Car/2214386
50,TOYOTA,RAV4,89.8,2022年11月,30,12936,汽油,2,黑色,CVT 無段變速,前輪驅動,5,台南市,https://www.abccar.com.tw/dealer/35592,https://www.abccar.com.tw/Car/2206871
51,TOYOTA,RAV4,46.8,2015年11月,114,63252,汽油,2,白色,CVT 無段變速,前輪驅動,5,台北市,https://www.abccar.com.tw/dealer/69097,https://www.abccar.com.tw/Car/2213115
52,TOYOTA,RAV4,46.8,2016年12月,101,81000,汽油,2,黑色,CVT 無段變速,前輪驅動,5,台北市,https://www.abccar.com.tw/dealer/35589,https://www.abccar.com.tw/Car/2201829
53,TOYOTA,RAV4,79.8,2019年02月,75,47000,油電複合,2.5,灰色,手自排,四輪驅動,5,台北市,https://www.abccar.com.tw/dealer/35589,https://www.abccar.com.tw/Car/2198244
54,TOYOTA,RAV4,79.8,2020年07月,58,52360,油電複合,2.5,白色,手自排,前輪驅動,5,基隆市,https://www.abccar.com.tw/dealer/35590,https://www.abccar.com.tw/Car/2184021
55,TOYOTA,RAV4,93.8,2021年10月,43,59571,油電複合,2.5,白色,手自排,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/35606,https://www.abccar.com.tw/Car/2183752
56,TOYOTA,RAV4,107.8,2024年02月,15,8217,油電複合,2.5,白色,手自排,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/35605,https://www.abccar.com.tw/Car/2176468
57,TOYOTA,RAV4,97.8,2023年09月,20,5,汽油,2,黑色,CVT 無段變速,前輪驅動,5,台北市,https://www.abccar.com.tw/dealer/69097,https://www.abccar.com.tw/Car/2175106
58,TOYOTA,RAV4,48.8,2015年11月,114,98730,汽油,2,銀色,CVT 無段變速,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/35587,https://www.abccar.com.tw/Car/2158985
59,TOYOTA,RAV4,84.8,2021年12月,41,68356,汽油,2,銀色,CVT 無段變速,前輪驅動,5,台南市,https://www.abccar.com.tw/dealer/35592,https://www.abccar.com.tw/Car/2158681
60,TOYOTA,RAV4,112.8,2023年06月,23,6089,油電複合,2.5,黑色,手自排,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/35605,https://www.abccar.com.tw/Car/2144061
61,TOYOTA,RAV4,26.8,2011年11月,162,145828,汽油,2.4,白色,自排,前輪驅動,5,屏東縣,https://www.abccar.com.tw/dealer/35608,https://www.abccar.com.tw/Car/2137354
62,TOYOTA,RAV4,90.8,2021年05月,48,32154,汽油,2,黑色,CVT 無段變速,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/35587,https://www.abccar.com.tw/Car/2136022
63,TOYOTA,RAV4,82.8,2019年05月,72,39510,汽油,2,灰色,CVT 無段變速,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/35606,https://www.abccar.com.tw/Car/2135743
64,TOYOTA,RAV4,78.8,2021年10月,43,34874,汽油,2,灰色,CVT 無段變速,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/35587,https://www.abccar.com.tw/Car/2132275
65,TOYOTA,RAV4,98.8,2021年12月,41,40845,油電複合,2.5,白色,手自排,前輪驅動,5,屏東縣,https://www.abccar.com.tw/dealer/35608,https://www.abccar.com.tw/Car/2106749
66,TOYOTA,RAV4,93.8,2020年08月,57,34890,油電複合,2.5,黑色,手自排,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/229294,https://www.abccar.com.tw/Car/2106746
67,TOYOTA,RAV4,47.8,2015年07月,118,121000,汽油,2,灰色,CVT 無段變速,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/35603,https://www.abccar.com.tw/Car/2098450
68,TOYOTA,RAV4,103.8,2021年01月,52,75961,油電複合,2.5,白色,手自排,四輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/35606,https://www.abccar.com.tw/Car/2085405
69,TOYOTA,RAV4,46.8,2014年10月,127,102700,汽油,2,銀色,CVT 無段變速,前輪驅動,5,基隆市,https://www.abccar.com.tw/dealer/35590,https://www.abccar.com.tw/Car/2079980
70,TOYOTA,RAV4,89.8,2019年11月,66,46580,汽油,2,白色,CVT 無段變速,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/35596,https://www.abccar.com.tw/Car/2075365
71,TOYOTA,RAV4,63.8,2017年09月,92,85372,汽油,2,黑色,CVT 無段變速,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/35596,https://www.abccar.com.tw/Car/2072386
72,TOYOTA,RAV4,91.8,2021年06月,47,14152,汽油,2,白色,CVT 無段變速,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/35606,https://www.abccar.com.tw/Car/2061866
73,TOYOTA,RAV4,31,2013年09月,140,227840,汽油,2,白色,CVT 無段變速,前輪驅動,5,彰化縣,https://www.abccar.com.tw/dealer/233626,https://www.abccar.com.tw/Car/2212575
74,TOYOTA,RAV4,33.8,2014年10月,127,157817,汽油,2.5,白色,手自排,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/53183,https://www.abccar.com.tw/Car/2208753
75,TOYOTA,RAV4,13.8,2010年07月,178,173523,汽油,2.4,黑色,自排,前輪驅動,5,桃園市,https://www.abccar.com.tw/dealer/28215,https://www.abccar.com.tw/Car/2198090
76,TOYOTA,RAV4,39.8,2014年02月,135,118000,汽油,2,灰色,CVT 無段變速,前輪驅動,5,高雄市,https://www.abccar.com.tw/dealer/53791,https://www.abccar.com.tw/Car/2181593
77,TOYOTA,RAV4,16.8,2009年07月,190,216014,汽油,2.4,銀色,自排,前輪驅動,5,新北市,https://www.abccar.com.tw/dealer/52925,https://www.abccar.com.tw/Car/2179811
78,TOYOTA,RAV4,73.8,2020年04月,61,50000,汽油,2,白色,CVT 無段變速,前輪驅動,5,南投縣,https://www.abccar.com.tw/dealer/217320,https://www.abccar.com.tw/Car/2170875
79,TOYOTA,RAV4,35,2014年03月,134,120000,汽油,2,黑色,CVT 無段變速,前輪驅動,5,台中市,https://www.abccar.com.tw/dealer/5445,https://www.abccar.com.tw/Car/2159185
0,TOYOTA,RAV4,73.8,2020年04月,61,50000,汽油,2,白色,CVT 無段變速,前輪驅動,5,南投縣,https://www.abccar.com.tw/dealer/217320,https://www.abccar.com.tw/Car/2170875
